date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
11/11/2013,191039845.3,115235948.4,57218,3897655222,325.41,0,4675,62.22351764,116256,510929738,88960,65.049459,0.0001,28186412,187
12/11/2013,320790468.3,153895276.6,58106,4110785062,343.06,0,5025,22.51123231,116404,510929738,94851,106.2079454,0.0001,28453891,201
13/11/2013,381370161.1,195638965.5,64702,4326911293,360.97,0,4200,23.04229153,122999,510929738,96033,98.92681011,0.0001,31098348,168
14/11/2013,381973360.9,210966202.4,69230,4873455355,406.41,0,4575,23.13862517,133437,510929738,105921,121.475949,0.0001,33607973,183
15/11/2013,991986652.2,185218185.6,60748,5031074596,419.41,0,4150,17.31629565,120001,510929738,95145,135.9815757,0.0001,29164539,166
16/11/2013,580579773.9,163106077.3,46981,5007558208,417.28,0,4850,14.2659898,103890,510929738,81665,204.4672,0.0001,22785889,194
17/11/2013,461200016.9,169803123.2,51137,5293779920,440.96,0,4650,17.08725612,107736,542721009.6,82530,165.2052715,0.0001,26088056,186
18/11/2013,900876609.8,316808195.6,78876,5963441635,496.58,0,3900,27.23178132,164698,609482679.9,117309,358.730554,0.0001,39814434,156
19/11/2013,1441230259,593090840.4,92746,8562421519,712.76,0,4025,31.59785609,207754,609482679.9,136309,582.1100585,0.0001,50314147,161
20/11/2013,919712349,397766655.7,77394,6945657908,577.98,0,4100,25.27945207,165510,609482679.9,114762,333.9377013,0.0001,38254220,164
21/11/2013,1195226456,329818409.2,71672,7144246430,594.32,0,3750,26.55807643,188789,609482679.9,108884,249.733264,0.0001,41105352,150
22/11/2013,1656028285,522309494.3,76775,8707050361,724.07,0,4300,23.29739671,165422,609482679.9,122850,277.1192201,0.0001,39043577,172
23/11/2013,1112819032,431600037,72375,9283126565,771.7,0,4250,21.01611529,150896,609482679.9,111285,256.9294893,0.00010001,35607014,170
24/11/2013,1142232694,310290499.2,60693,9574313058,795.63,0,4200,17.53595197,124672,609482679.9,94720,154.4309953,0.0001,30819688,168
25/11/2013,1066524757,316984690,71620,9305576109,773.02,0,4325,19.60120774,143017,609482679.9,107174,154.526698,0.0001,32920178,173
26/11/2013,3147692315,592570100.7,83224,9702540231,805.73,0,3975,25.2369173,179512,609482679.9,127240,321.2464767,0.0001,39970769,159
27/11/2013,2941514660,545884602.8,95358,11128951159,923.85,0,4325,30.41271141,199264,609482679.9,133240,486.7862377,0.0001,45853911,173
28/11/2013,3231477632,755978661.9,98740,12091531704,1003.38,0,4525,30.73997164,202035,609482679.9,139159,503.6571466,0.0001,45002237,181
29/11/2013,2590799340,764333595,89911,12561560801,1042.01,0,4325,26.09068458,189629,634388613.6,128182,519.96299,0.0001,43257170,173
30/11/2013,2020446154,559039276.8,75014,13619665750,1129.37,0,4400,20.18102674,163655,707408283.1,117418,398.2515162,0.0001,35257264,176
01/12/2013,1609960333,526914394.1,71947,13619686003,1128.92,0,4875,18.88083922,166644,707408283.1,106705,499.7693843,0.0001,36806589,195
02/12/2013,1295761655,450483060.4,75411,11482069558,951.42,0,3975,21.13751064,178033,707408283.1,117318,371.287659,0.0001,36738219,159
03/12/2013,1183120469,440332462.6,77467,12633553440,1046.4,0,5000,20.40592636,174151,707408283.1,118519,303.447859,0.0001,37084678,200
04/12/2013,1376237814,493308860.1,79453,13014634088,1077.58,0,4275,20.83224443,184281,707408283.1,120999,321.980904,0.0001,39828327,171
05/12/2013,1640381742,664749528.2,83113,13927168587,1152.73,0,4250,22.54506788,184047,707408283.1,124460,575.673362,0.0001,40500983,170
06/12/2013,1147411714,486024660.6,71891,12599351298,1042.38,0,5200,19.20163235,169434,707408283.1,118843,373.7481634,0.0001,35147192,208
07/12/2013,1921548838,445946115.3,67517,10100647675,835.32,0,4875,37.49123851,150899,707408283.1,106039,452.3993049,0.0001,32134565,195
08/12/2013,822827951.2,207291970,47282,8435237041,697.31,0,4875,11.38643048,114536,707408283.1,86271,181.3006,0.0001,23507433,195
09/12/2013,916798906.1,230966177,63449,9605972250,793.8,0,4400,17.04236096,156258,707408283.1,114498,198.45,0.0001,30376994,176
10/12/2013,701994602.4,293217760.2,67431,10802470537,892.32,0,4800,17.50092456,154546,775435718.8,106570,209.0455821,0.0001,36818415,192
11/12/2013,1038441612,404539691.9,67140,11977810787,989.07,0,4125,17.44596076,152924,908350862.4,107005,222.54075,0.0001,32327576,165
12/12/2013,777867803.5,203190750.5,58056,10694217615,882.78,0,4075,14.34126064,130826,908350862.4,94320,176.556,0.0001,27803412,163
13/12/2013,766128973.5,204018241.7,59941,10603532628,874.98,0,4350,15.13416963,144947,908350862.4,105522,192.7055952,0.0001,30840423,174
14/12/2013,531712143.9,276024125.6,53859,10909353971,899.85,0,4950,12.4010342,149175,908350862.4,94508,194.2578273,0.0001,33124512,198
15/12/2013,373571215.5,207147896.7,52131,10615451473,875.29,0,4425,11.51956075,141316,908350862.4,90008,174.6979757,0.0001,30445245,177
16/12/2013,1794747559,298247937.3,69181,10681043890,880.33,0,5025,15.70545173,177669,908350862.4,127771,243.9392757,0.0001,36130951,201
17/12/2013,1085808729,290895678.5,67537,8573972038,706.37,0,5075,15.20684554,158826,908350862.4,115186,212.5749878,0.0001,34289591,203
18/12/2013,1295032435,391984490.8,81311,8235399556,678.2,0,4975,18.64447134,181247,908350862.4,126663,339.03218,0.0001,40610876,199
19/12/2013,680706847.6,255096386.7,70052,6305891246,519.06,0,5650,16.48965383,157747,908350862.4,114427,158.9792799,0.0001,33544513,226
20/12/2013,616423167.5,265645728.4,64905,8436925082,694.22,0,4450,16.24432139,153561,908350862.4,100190,165.6725137,0.0001,32611710,178
21/12/2013,583324125.5,294707641.8,55922,7536232783,619.9,0,4025,12.43490207,127412,1067492473,95819,105.5691808,0.0001,28000741,161
22/12/2013,532928956.9,257091711.4,52728,7318472248,601.78,0,4225,11.46529505,124084,1180923195,91450,88.45532326,0.0001,27391946,169
23/12/2013,419514531.6,182525294.2,54096,7458288716,613.06,0,4275,12.11174057,152460,1180923195,122239,92.51443236,0.0001,28816302,171
24/12/2013,563688049.7,240426874.8,55696,8182553964,672.36,0,4225,12.06624608,130523,1180923195,97039,112.216884,0.0001,28274271,169
25/12/2013,558392955.8,274235696.2,55266,8111607967,666.31,0,4050,12.31784641,130234,1180923195,100367,159.8293056,0.00011,28564519,162
26/12/2013,393957854.5,195796039.4,51096,8329329093,683.94,0,4500,13.36262326,122662,1180923195,95857,142.805564,0.0001,29925932,180
27/12/2013,430445447.3,178573893.4,52490,9299078405,763.28,46862700,4600,12.27928333,126405,1180923195,96620,141.3810416,0.0001,26917923,184
28/12/2013,424794417.8,134992599.6,47859,8993614664,737.98,32505800,3750,11.65867105,115925,1180923195,86974,91.9463525,0.0001,26666068,150
29/12/2013,587151250.8,157439429.7,51157,8874874896,728.05,19011300,4200,14.55153464,129269,1180923195,88146,83.68901988,0.0001,29360127,168
30/12/2013,554132046.9,199172145.7,55440,9037000899,741.35,20707700,4325,11.74180891,152688,1180923195,120155,133.9478445,0.0001,30302398,173
31/12/2013,329742820.9,155297480.6,48663,9268243776,760.32,20897300,4600,10.98600975,119177,1180923195,89556,129.2544,0.0001,26591622,184
01/01/2014,379024667.3,158980135.6,42865,9203027677,754.97,22489400,5125,9.36534252,97260,1180923195,78587,103.0122591,0.0001,21561163,205
02/01/2014,499815387.2,187089877.2,54636,9428175592,773.44,38489500,3350,13.8118866,137759,1406071639,95814,167.1219529,0.0001,28549426,134
03/01/2014,685647072.3,248974758.8,60819,9786681286,802.85,37810100,4025,13.81938881,143113,1418481395,102320,187.3821071,0.0001,31659530,161
04/01/2014,493348798.2,235308614.8,51911,10035599555,823.27,38005000,3525,12.28749852,116601,1418481395,86650,159.5682084,0.0001,26086328,141
05/01/2014,766108099.5,269088717.8,58469,10465660109,858.55,72898496,4825,13.93812559,136208,1418481395,97545,191.4918506,0.0001,32069105,193
06/01/2014,874804523.7,288892140.9,67172,11410379296,936.05,85565696,4650,29.50823266,178920,1418481395,130381,209.8373145,0.0001,37775297,186
07/01/2014,816544180,234076311.6,62734,11575383402,946.49,81311696,4425,15.53038267,142544,1418481395,106494,189.298,0.0001,31243616,177
08/01/2014,548925500.6,243736154.9,61246,9738639154,795.99,74175600,4825,14.12498292,147462,1418481395,113777,137.308275,0.0001,30475047,193
09/01/2014,422229854.4,189193026.8,58824,10299424506,841.47,59998600,5175,12.80728921,134119,1418481395,102974,138.758403,0.0001,29360989,207
10/01/2014,430968408,141516240.1,53979,10367274538,846.69,31876800,4675,12.53797561,127459,1418481395,94271,142.4296669,0.0001,27439032,187
11/01/2014,319519699,174943939.1,55646,10624431487,867.32,44754200,5250,12.25450903,130048,1418481395,100326,132.0477961,0.0001,29473781,210
12/01/2014,338614942.9,192916571.2,50330,11269583051,919.6,39623500,5175,11.79779395,117029,1418481395,90979,122.0614599,0.0001,26169662,207
13/01/2014,400614621.2,187223459,53292,10545176734,860.19,45580900,4225,11.99050639,152181,1730264288,123407,145.114053,0.0001,28134689,169
14/01/2014,564191609.5,262174096.5,57216,10339941265,843.17,20829800,4050,16.08978681,131488,1789546951,93664,153.3455151,0.0001,28277175,162
15/01/2014,451751880.9,251940842.3,61428,10220507880,833.12,28107200,4600,16.85023545,132929,1789546951,104372,132.0284254,0.0001,29849208,184
16/01/2014,461166687.4,251513268.7,56518,10557822996,860.29,19149300,4625,13.24725593,132450,1789546951,100262,134.7530038,0.0001,29514593,185
17/01/2014,300532154.2,202857838.1,58874,10244345276,834.49,39031700,3800,14.67029517,129277,1789546951,107055,125.1735,0.0001,28871024,152
18/01/2014,258434863.8,164066005.7,51399,10021788439,816.07,18052700,4350,12.72316648,106540,1789546951,86723,107.1453476,0.0001,25152647,174
19/01/2014,434770801.2,172461189.1,47836,10314992194,839.66,24365700,4225,11.42147877,108829,1789546951,83936,120.575176,0.0001,24098112,169
20/01/2014,606080391.9,184906594.3,62808,10709078114,871.39,27652700,4875,15.27797507,179147,1789546951,142354,157.8352977,0.0001,35940782,195
21/01/2014,481188426.8,253642230.5,72411,10690846604,869.65,18997300,4150,15.5990746,159734,1789546951,117962,143.2244152,0.0001,36519229,166
22/01/2014,370552341.7,222161118.8,65643,10665468906,867.21,18453700,4800,14.78206656,152993,1789546951,115029,143.7387307,0.0001,32990585,192
23/01/2014,397021585.5,225271177.1,63399,10401694380,845.46,15607100,4425,16.79639116,150317,1789546951,112214,150.0468637,0.0001,32832159,177
24/01/2014,573691985.8,254905369.8,65411,10122262833,822.43,34912000,4725,15.28913391,142621,1941427191,111464,169.1884327,0.0001,32307105,189
25/01/2014,333967471.1,155789164,53699,9803207350,796.24,24303900,4125,11.85303748,126975,2193847870,94438,130.6163641,0.0001,27427399,165
26/01/2014,307676407.8,184785788.3,53430,10513624092,853.68,32224300,3800,11.74920813,125563,2193847870,93411,162.2938731,0.0001,27064151,152
27/01/2014,749286108.6,305755905.3,64200,10898294115,884.6,49233600,4350,13.45771067,170533,2193847870,134554,175.5931,0.0001,32608567,174
28/01/2014,445675302.4,271194947.5,65608,9538906377,774.02,44875500,3850,14.15795644,158237,2193847870,111786,162.0609019,0.0001,33237129,154
29/01/2014,344989258.6,210487965.2,59530,9984923643,809.96,17984400,3800,13.31325321,141294,2193847870,102171,154.0848627,0.0001,29264454,152
30/01/2014,407981424.6,253614370.4,60623,10186540591,826.02,29918200,4400,13.29500605,151799,2193847870,111222,146.61855,0.0001,30722355,176
31/01/2014,304776220.8,179197908.7,60085,10096663999,818.43,17107900,4600,14.37916749,149073,2193847870,114839,165.6432181,0.0001,30829898,184
01/02/2014,348058767.3,191869626.6,54649,10226207454,828.61,19668700,4725,11.42304608,135007,2193847870,108069,120.47474,0.0001,28655330,189
02/02/2014,385995072.4,176049315.4,52297,10283004222,832.9,11300900,4650,10.80299217,135418,2193847870,101219,123.3967503,0.0001,29489032,186
03/02/2014,362474682.6,173211487.3,57419,10177861846,824.08,13940100,4525,12.14407582,172443,2193847870,136595,111.2508,0.0001,32731799,181
04/02/2014,599608652.7,271730141.3,69627,10177575379,823.77,16609700,4300,14.22240734,169020,2193847870,136048,130.6678472,0.0001,38035657,172
05/02/2014,533431904.9,303006992.6,67361,10257517139,829.96,22395100,4200,13.81992653,156801,2468705673,131354,139.0685624,0.0001,37118535,168
06/02/2014,508300515.9,253619833.1,69978,10083648914,815.59,50108700,4550,15.01442794,163365,2621404453,137294,145.582815,0.0001,38224185,182
07/02/2014,622322060.4,259109671.9,70359,9686226000,783.2,113643000,3875,15.30919578,165384,2621404453,126041,207.7292951,0.0001,38000254,155
08/02/2014,369969171.1,188692872.3,64827,8655080040,699.57,38742600,4550,12.26699028,148083,2621404453,123185,112.0349322,0.0001,34008006,182
09/02/2014,305217729.6,152934035.1,56441,8309653230,671.46,39311400,3450,10.63153353,129082,2621404453,103470,108.888909,0.0001,29050687,138
10/02/2014,511036716.8,229795038.7,66694,8434332808,681.32,112758000,3900,13.13957152,171347,2621404453,129227,162.5007816,0.0001,32858722,156
11/02/2014,445298739.9,214502365.1,67065,8464122250,683.5,72745200,4100,13.09678624,154758,2621404453,101712,136.63165,0.0001,32690673,164
12/02/2014,381243918.4,185968347.4,61948,8329393012,672.38,25367600,4450,16.0368654,215023,2621404453,107690,117.6382264,0.0001,44660812,178
13/02/2014,388800503.8,157248308.4,67161,8068443792,651.08,38588100,4450,14.05001731,163942,2621404453,126073,135.294424,0.0001,38754826,178
14/02/2014,405617840.7,160467778.7,74698,7452809695,601.17,102506000,4775,17.09758792,177111,2621404453,144429,137.0674574,0.0001,42926080,191
15/02/2014,610183124.6,144385833.7,61709,8196349620,660.9,26709200,4675,12.55607333,150317,2621404453,117723,107.43445,0.0001,33685208,187
16/02/2014,376678474.6,180616926.2,57336,8080499993,651.3,40061700,4875,11.32317875,127413,2621404453,96616,104.208,0.0001,28377479,195
17/02/2014,287377147.7,190077926.4,60698,7622962838,614.23,31948400,3875,23.5617028,180256,3123016159,137645,101.8410538,0.0001,33596450,155
18/02/2014,277936941,173798313.6,65245,7785987573,627.16,20015100,4075,13.3494205,158095,3129573175,127729,94.074,0.0001,36770493,163
19/02/2014,251190454.2,163636440.9,69942,7774343960,625.97,13897800,5000,14.4588035,177443,3129573175,147426,107.2711581,0.0001,41157915,200
20/02/2014,320459220.3,181833015.6,70967,7741332469,623.09,46905000,4425,14.81614558,180978,3129573175,144829,139.3020629,0.0001,40090238,177
21/02/2014,264918288.3,132531926.2,69238,6920848952,556.88,47308100,3800,13.88804876,178647,3129573175,142172,175.918392,0.0001,38838105,152
22/02/2014,197003136.9,128053340.2,58493,7139167020,574.24,31254000,4500,12.31655659,155205,3129573175,123719,114.848,0.0001,33294960,180
23/02/2014,222688270.3,123051649.8,59906,7542409641,606.47,31434400,4200,12.04602794,163493,3129573175,131287,124.93282,0.0001,35364276,168
24/02/2014,410049049,208099541.2,73605,7539970905,606.04,57893900,4775,15.21980169,215087,3129573175,180713,151.729041,0.0001,43157001,191
25/02/2014,552850003,290250843.3,79921,6723502896,540.24,126314000,4025,17.70847152,209147,3129573175,158864,215.987952,0.0001,45345206,161
26/02/2014,352548487.6,186339165.8,72992,6686161426,537.04,64642700,4600,14.86319291,201181,3129573175,151787,148.6100257,0.0001,42876782,184
27/02/2014,308074355.8,170809244.9,70671,7244276255,581.65,25540800,4700,14.41419632,185097,3129573175,147032,110.5135,0.0001,39076688,188
28/02/2014,304422444.7,150492950.3,70109,7222612733,579.7,28076100,4525,16.40787615,196527,3440425944,135490,125.4251326,0.0001,42830876,181
01/03/2014,410181175.6,158326734.1,63258,6853542976,549.92,18668100,3600,12.59578282,181720,3815723799,138721,109.984,0.0001,37619072,144
02/03/2014,260391497,117501764.4,56495,7071273530,567.23,7950760,3500,10.82910593,159491,3815723799,126411,94.71276412,0.0001,33496919,140
03/03/2014,553062284.4,221133406.3,81116,7015095072,562.56,96056896,3700,17.2352689,237378,3815723799,191620,144.2053028,0.0001,49195537,148
04/03/2014,619015652.4,299472890.2,84451,8335441995,668.24,55344600,3725,17.38424603,232481,3815723799,185704,162.6333644,0.0001,53245881,149
05/03/2014,389200873.6,172672377.1,72236,8313109537,666.24,22461900,3900,14.32140013,202141,3815723799,155474,128.7557569,0.0001,44221409,156
06/03/2014,367611700.6,185539895.3,70354,8294505414,664.52,16068100,4325,14.65574101,195768,3815723799,156431,108.2810819,0.0001,42397589,173
07/03/2014,1592015269,1280543903,72179,8294641091,664.31,34150800,4150,13.86113137,180964,3815723799,147219,103.4374514,0.0001,41341332,166
08/03/2014,971106148,617951142.3,64422,7864658039,629.66,18654200,4200,11.62425694,171371,3815723799,133578,125.869034,0.0001,35463864,168
09/03/2014,550578949.4,321778862.4,61982,7700670188,616.31,15396500,4475,12.28010559,173517,3815723799,144540,110.9306476,0.0001,35759180,179
10/03/2014,924100476.7,400497017.4,70735,7953170505,636.33,20639800,3725,16.26715826,208074,3815723799,167302,100.824815,0.0001,41448642,149
11/03/2014,584931891.7,294386047.6,76036,7851086164,627.95,11732500,4200,15.29331241,190771,3815723799,148116,89.734055,0.0001,42237150,168
12/03/2014,634270428,404491083.8,76157,7903456348,631.91,18621200,4550,16.51719963,203507,3815723799,152999,99.84178,0.0001,43600261,182
13/03/2014,458854740.7,295242435.2,72643,7927409906,633.62,11634900,4050,14.65089124,193728,4218033170,153366,94.37717943,0.0001,41604966,162
14/03/2014,375426353.6,235661396.7,70482,7986066844,638.14,11913800,3325,13.65532312,192303,4250217920,122333,70.1954,0.0001,40678843,133
15/03/2014,346492328.9,238782515.1,60143,7878941422,629.37,4342080,4125,10.91359883,146839,4250217920,106207,63.19344939,0.0001,30706039,165
16/03/2014,231291970.8,80522136.34,59161,7970921326,636.5,5277290,4275,12.38310041,140557,4250217920,107004,55.25263641,0.0001,28640867,171
17/03/2014,322193328.4,139036069.9,66235,7903620257,630.92,14648200,4025,13.0816633,189493,4250217920,141010,67.14200166,0.0001,34057908,161
18/03/2014,1589489663,149021607.7,53996,7792022559,621.84,24011500,3650,9.7413767,142941,4250217920,90087,94.38400695,0.0001,25621999,146
19/03/2014,654085755.1,203259020.6,73644,7694965706,613.9,14228900,4000,13.48145116,165225,4250217920,121538,61.39,0.0001,35660324,160
20/03/2014,380376696.1,157336903.2,70825,7645621322,609.74,20572900,4425,13.7341206,166795,4250217920,126888,74.89090697,0.0001,38347921,177
21/03/2014,322829027,137869736.9,72905,7379392102,588.29,38414100,4650,14.67722865,189846,4250217920,138842,70.477142,0.0001,43566314,186
22/03/2014,220682926.1,114448574.7,66503,7167195199,571.18,17360700,4250,17.57915737,169614,4250217920,125368,72.31014854,0.0001,41315430,170
23/03/2014,174425751.7,70799339.45,57597,7102236892,565.76,9288400,5350,11.13423626,149513,4250217920,122359,56.5137664,0.0001,31011718,214
24/03/2014,348301047.5,106958295.4,70795,7064052922,562.51,22706900,4700,12.99764579,192803,4270341395,166026,68.27673816,0.0001,40852644,188
